Text,DS_emotion
|I don't know how you can be okay with this?  I don't know why you're not-- you're fine with it.|,Disagreement
"|I'm not okay with it, but I don't-- it's not like I have a choice.  I don't see what crying about it is going to fix.|",Disagreement
|I'm just trying to think of another way.  I'm just trying to...|,Statement Opinion
"|Just, you know, kicking myself.|",Apology
|like you sign up because you need money and|,Statement Opinion
|things just aren't what they seem.|,Statement Opinion
|This is a stupid war.|,Statement Opinion
"|We're doing the right thing, though.|",Statement Opinion
|I know.|,Acknowledge
|I just don't see why it has to be you.|,Disagreement
"|If not me then, who?|",Question
|What am I going to do? Huh?|,Question
"|You'll videotape everything, yeah?|",Question
|Yeah.|,Acknowledge
"|Maybe you can send it to me, like stream it, yeah?|",Command
|Don't you guys have access to computers over there.|,Question
|Last month--  Yeah.|,Backchannel
|I just don't know how I'm going to do it without you.|,Statement Opinion
|I have to find sitters.|,Statement Non Opinion
|I can't raise a baby by myself.  How?|,The dialogical act shown in the text is **Question**.,Question
"|We've got friends, that's why we moved here, huh?  Because there is a day care down the street.|",Statement Opinion
|I know.|,Acknowledge
|And your mother is close by.|,Statement Non Opinion
|I'll send you lots of letters.|,Command
|And I want lots and lots and lots of pictures.|,Command
|It's just not fair.|,Statement Opinion
|So what's up?  What's new?|,Question
|Well Vegas was awesome.|,Statement Opinion
|Yeah.  I heard.|,"The dialogical act shown in the text ""Yeah. I heard."" is **Acknowledge**.",Acknowledge
"|And, um, I got married.|",Statement Non Opinion
|Shut up.  No- in Vegas?|,"The dialogical act shown in the text ""Shut up. No- in Vegas?"" is **Command**.",Command
|Yeah.  In the old town part.|,Acknowledge
|Who did you marry?|,Question
|Chuck. [LAUGHTER]|,"The dialogical act shown in the text ""Chuck. [LAUGHTER]"" is **Backchannel**.",Backchannel
|Did you propose to you?|,Question
|Um- Yes.  It was very romantic.|,Answer
|It was at the slot machines.|,Statement Non Opinion
|Oh.  The Wheel of Fortune slots?|,Acknowledge
"|Uhuh, uhuh.  He won big and he-and he realized that the only thing that would make it better was me as his bride.|",The dialogical act shown in the text is: **Backchannel**,Backchannel
|He turned to you and was like...|,Statement Non Opinion
|Hey.  Let's get married and I said okay.|,Greeting
|[LAUGHTER] That's really romantic.|,Opinion
"|Yeah.  Well.  You know, because he's leaving the next day.|",The dialogical act shown in the text is **Statement Opinion**.,Statement Opinion
|Yeah.|,Acknowledge
|But we're going to have a honeymoon cruise.|,Statement Non Opinion
"|Does that mean that you're going to get citizenship, too, in- in England or whatever?|",Question
|Oh.  I hadn't even thought about that.|,Acknowledge
|Yeah.  Think about that.|,Command
"|He's not going to be a citizen, though.|",Disagreement
|Yeah.  But he'll have like a long visa.  Can you go visit then for a long time?|,The dialogical act shown in the text is: **Question**,Question
|Oh.  Totally.|,"The dialogical act shown in the text ""Oh. Totally."" is **Agreement**.",Agreement
"|Oh, how are you going to do the long distance thing?  So wait, are you going to move there?|",The dialogical act shown in the text is **Question**.,Question
|I guess I'll-  I guess I'll have an internet husband.[LAUGHTER]|,Statement Opinion
|Like you need another one of those.[LAUGHTER]|,Statement Opinion
|I have an internet boyfriend.  I guess I'll have to juggle the two.  Is that cheating?  I don't know. Hmm.|,The dialogical act shown in the text is: **Question**,Question
|Is that your phone?|,Question
"|Yeah, so [LAUGHTER] He's calling me now|",The dialogical act shown in the text is: **Acknowledge**,Acknowledge
|He loves you.|,Statement Non Opinion
"|He likes to keep tabs, you know.|",Statement Opinion
|How much did he win at the slot?|,Question
"|Uh, I think seven hundred and fifty dollars.|",Statement Opinion
|Really? Penny slots?|,Disagreement
|Penny slots. That's what he plays.|,Statement Non Opinion
|Wow.|,"The dialogical act shown in the text ""Wow."" is: **Acknowledge**.",Acknowledge
|Yeah.|,Acknowledge
|I'm a big fan of the Wheel of Fortune quarters. But it just costs so much.  I don't know.|,Statement Opinion
|Oh.|,"The dialogical act shown in the text ""Oh."" is: "
|Oh.|,
|Oh.|,**Acknowledge**,Acknowledge
|Yeah.  We played Wheel of Fortune pennies.  It's like a giant thing with like-|,The dialogical act shown in the text is **Statement Non Opinion**.,Statement Non Opinion
"|But the pennies always get you because you end up spending like, you know, fifty bucks.|",Statement Opinion
|Fifty bucks. Mmhmm.|,"The dialogical act shown in the text ""Fifty bucks. Mmhmm."" is **Acknowledge**.",Acknowledge
"|like, wait, but it's just pennies.  You're like, wait a minute I'm on to you.|",The dialogical act shown in the text is **Disagreement**.,Disagreement
|Yeah.|,Acknowledge
|Well so now we're married. We have cat children.|,Statement Non Opinion
|Awesome.|,"The dialogical act shown in the text ""Awesome."" is:"
|Awesome.|,
|Awesome.|,**Acknowledge**,Acknowledge
|[LAUGHTER] Cat babies.|,Backchannel
"|We renamed Brenda, Lumber Janet.|",Statement Non Opinion
|That's fair enough.|,Agreement
|She needs a new name each state that we go into. [LAUGHTER]|,Statement Non Opinion
"|Have you tried, uh, Craig's List?|",Question
"|Uh, what?  Craig's List?  Oh the internet thing?|",The dialogical act shown in the text is **Question**.,Question
|Yeah.|,Acknowledge
|I don't know.  Isn't that-- that's all like escort services and things like that.|,Disagreement
|No.  There's regular jobs on there.|,Disagreement
"|I don't know.  I mean I've been looking for so long that I just figured that--  I mean, I think things like Monster are a lot more reliable than just some random free board.|",Statement Opinion
|Uh huh.|,Backchannel
|I'm just saying I have a friend that got a good job on it so I was just recommending it.|,Statement Opinion
|What kind of a job?|,Question
|He's like a manager for a theatre.|,Statement Non Opinion
|Really?|,Question
|He's like a house manager. Yeah.  It's a good job.|,The dialogical act shown in the text is: **Statement Opinion**.,Statement Opinion
|He just...|,"The dialogical act shown in the text ""He just..."" is **Statement Non Opinion**.",Statement Non Opinion
|you know what?  I heard about that job.  I applied for that.|,Question
|You did?|,Statement Non Opinion
|Yeah.  I saw a posting at the theatre.|,Acknowledge
|Yeah.|,Acknowledge
|He got it?|,Question
|You've been looking for a job for a long time; that was a long time ago.  Right?|,Question
|Yeah.|,Acknowledge
|Hmm.|,Backchannel
|What did he do?  What was so great?  I don't understand why they would pick him over me.|,Question
|I don't know.  He had a really good resume I guess and--|,Statement Opinion
|A resume?|,Question
|Yeah.  Do you have a resume?|,The dialogical act shown in the text is: **Question**,Question
|No.|,Disagreement
|It's kind of helpful when getting a job.|,Statement Opinion
|I just- I mean I call people up and I tell them what I'm good at.|,Statement Opinion
|Well maybe we should sit down some time and you can just tell me all the stuff that you have done and I'll write it out.|,Command
|Yeah.|,Acknowledge
|I don't like- I don't like sending things in the mail.  I don't want my information out there.|,Statement Opinion
"|No.  You can- or you can just bring it in person.  But they need, generally, something to see, you know, what kind of what that you've done, what kind of--|",Disagreement
|I'm there in front of them.  I'm telling them what I'm good at.|,Statement Non Opinion
"|Yeah.  But the piece of paper helps, too.|",Disagreement
|Why?  It's a piece of paper.|,Question
"|No.  But it has an outline, you know.|",Disagreement
"|I just don't want this paper trail, you know.  I just don't want things following me around, like-.|",Statement Opinion
"|I know.  Okay.  Well, um. Maybe--|",Acknowledge
"|It's just-- You know, I've had this problem before.  You're not the first person to tell me that I need a resume but...|",Statement Opinion
|Yeah.|,Acknowledge
"|Okay, yeah.  I would imagine.|","The dialogical act shown in the text ""Okay, yeah. I would imagine."" is **Acknowledge**.",Acknowledge
|..I just-..I just think it's kind of prejudiced and they are really discriminating against people who just aren't that way.|,Statement Opinion
"|Well, sometimes you have to do things that you don't necessarily like to do to have a job. But the job affords you money, you won't have to be taking the bus right now.|",Statement Opinion
"|That's baloney, that's baloney.|",Disagreement
|Please.|,Command
|maybe get a car.|,Command
"|I just, you know, think you should try a little harder maybe.|",Statement Opinion
|you think that you're better than me because I don't have a car?|,Disagreement
|I didn't say that.|,Disagreement
"|You know, you're riding the bus, too.|",Statement Opinion
"|I am riding the bus, but by choice.|",Statement Opinion
|Why?  What choice?|,Question
"|To save the environment, carpool.|",Command
|You're saving the environment. mmhmm|,"The dialogical act shown in the text ""You're saving the environment. mmhmm"" is **Acknowledge**.",Acknowledge
|Yes.  One less car at a time.|,Agreement
|Interesting.  That's fantastic.|,Backchannel
|Mmhmm.|,Backchannel
"|You know, you don't have to take out your frustration on me, you know, just because...|",Statement Opinion
|I'm not frustrated.|,Disagreement
|...you can't get a job and refuse to have a resume.|,Disagreement
|Who do you think you are?|,Question
|I don't think I'm anyone.|,Statement Opinion
|You are so high and mighty.  I just--|,Disagreement
|I- I-I didn't-- okay.|,Apology
|Oh.  I'm saving the environment. I'm riding this car because I- I want to.|,Statement Opinion
|What?  No.|,Disagreement
|What? Oh.  So now you're...|,"The dialogical act shown in the text ""What? Oh. So now you're..."" is **Acknowledge**.",Acknowledge
"|The bus, I'm riding the bus because I want to.|",Statement Opinion
|you know what?  You don't have to take your anger and your hurt out on me.|,Disagreement
|I can not-- you are not here by choice.  Nobody would ride this bus by choice.|,Disagreement
|Why not?|,Question
|Hi.|,Greeting
|Hi.  Thanks for waiting.|,Greeting
|Yeah. This is the fourth line that I have been in.|,Acknowledge
|Can I help you?|,Question
|Uh huh.|,Backchannel
|I need my bag.|,Command
|Okay.|,Acknowledge
"|I flew in over three hours ago, I've been in four different lines.|",Statement Non Opinion
|Okay.|,Acknowledge
|I waited the entire baggage- I waited for the whole baggage carousel four times.  They told me to go to the next one.  I waited through that for three planes and now I'm here.|,The dialogical act shown in the text is **Statement Non Opinion**.,Statement Non Opinion
|Okay.  Great.  I'm really sorry that you had to do that.  What's your last name?  Let's start there.|,The dialogical acts in the given text are as follows:
|Okay.  Great.  I'm really sorry that you had to do that.  What's your last name?  Let's start there.|,
|Okay.  Great.  I'm really sorry that you had to do that.  What's your last name?  Let's start there.|,"1. ""Okay."" - Acknowledge"
|Okay.  Great.  I'm really sorry that you had to do that.  What's your last name?  Let's start there.|,"2. ""Great."" - Agreement"
|Okay.  Great.  I'm really sorry that you had to do that.  What's your last name?  Let's start there.|,"3. ""I'm really sorry that you had to do that."" - Apology"
|Okay.  Great.  I'm really sorry that you had to do that.  What's your last name?  Let's start there.|,"4. ""What's your last name?"" - Question"
|Okay.  Great.  I'm really sorry that you had to do that.  What's your last name?  Let's start there.|,"5. ""Let's start there."" - Command"
|Nash.|,"The dialogical act shown in the text ""Nash."" is **Statement Non Opinion**.",Statement Non Opinion
|Okay.|,Acknowledge
|No G.|,"The dialogical act shown in the text ""No G."" is **Disagreement**.",Disagreement
|all right- okay.  And you lost your bag? Is that- that the issue?|,"The dialogical act shown in the text is ""Question."""
|Yes.|,"The dialogical act shown in the text ""Yes."" is **Agreement**.",Agreement
|Flight seven fourteen.|,Command
|Uh-huh.|,Backchannel
"|Am I going to be getting, like, free tickets, free mileage. When can I expect my bag here?|",Question
"|Yeah. Yeah, I don't see- I don't see any--|",Acknowledge
"|I don't see any record of it, and I-usually when I don't see a record of it, that means um-|",Statement Non Opinion
"|we've mistakenly lost your baggage.  We're very sorry.  On behalf of Jet Blue I would like to apologize for any inconvenience.  I am allowed to issue you a fifty dollar gift card which you can use any future flights you want to take with us.  I'm very sorry, once again...|",Apology
"|Oh, Are you kidding me?|",Disagreement
"|for such an inconvenience and your bag, but|",Apology
|Is this a joke?|,Question
|Yeah.|,Acknowledge
"|No, no.|",Disagreement
"|Are there candid cameras?  Is this that movie? There's that show, right?  Airplane, airline.|",Question
"|No, no.  This is real.|",Disagreement
|So you'll give me money and then I'll get my bag?|,Question
"|No.  I'm just giving you money, the bag is gone.  If it's not here, I'm really sorry there is nothing I can do because...|",Disagreement
|this is the only track record that we have and if it's not listed here then it's probably not anywhere.|,Statement Opinion
"|You're kidding me, this is a joke.|",Disagreement
"|Once again, I'm really- I'm really sorry.|",Apology
|Do you have any idea-- fifty dollars?  That's supposed to replace everything that I have?  Do you understand how much I have packed in there? Not only does it have sentimental value; it can't be replaced like that.  It was incredibly expensive.|,The dialogical act shown in the text is **Disagreement**.,Disagreement
|Yes.|,"The dialogical act shown in the text ""Yes."" is: **Agreement**.",Agreement
|I know.|,Acknowledge
|We flew in from Paris.  I've been shopping for three weeks.|,Statement Non Opinion
"|I'm very sorry.  But if you see the sign that's right behind me here, it spells it out really clearly that we are not held liable--|",Apology
|I don't care what you're freaking sign says.  Somebody- Somebody needs to replace everything I've got there and give me money for my inconvenience.|,Disagreement
|Okay. Calm-|,Acknowledge
"|Actually, we are not necessarily liable to give you- to even give you this fifty dollars so... it's actually- it's actually really|",The dialogical act shown in the text is **Disagreement**.,Disagreement
|Do you understand who my husband is?|,Question
"|If you're- if you're- if you're looking for a lawsuit, baby, you've found it.|",Statement Opinion
"|We are actually not even allowed--  you know, like we don't have to give you this fifty dollars.  We don't have to do that.|",Statement Opinion
|Oh-Oh.  It's a gift.  You're-You're helping me out here?|,The dialogical act shown in the text is: **Acknowledge**,Acknowledge
|It's a gift.|,Statement Non Opinion
"|You know, the airlines can not be held responsible for every bag of luggage that comes through here.|",Statement Opinion
|You are cruising for a bruising.  You are in so much trouble.|,Command
|With the amount of--|,Statement Non Opinion
|Who's in charge?  Who is the president of Jet Blue?|,Question
"|Um, actually, I don't know. I don't know. Oh really?|",The dialogical act shown in the text is: **Disagreement**,Disagreement
|Because I probably know him.|,Statement Opinion
|Yeah.|,Acknowledge
|Well then maybe you can just call him and he can give you more money.  But right now all I can do--|,Command
"|I don't want money, I want my clothes.|",Disagreement
"|Right now all I can do is just give you this fifty dollars, I'm really sorry.|",Apology
|What's your name?|,Question
|Oh.  My name is Sean. Hi.|,The dialogical act shown in the text is: **Greeting**.,Greeting
|Sean.  Great. Do you have a badge number or something?|,Question
"|Badge number?  Uh, no.  You can just take my employee number I guess.|",The dialogical act shown in the text is: **Answer**,Answer
|Okay.  I'll do that.|,Command
|Why?  Have I done something wrong?  Have I given you bad service?  I feel like I have done the best I could.|,Question
|I don't think you have done everything you could do because I don't have my bag here yet.|,Disagreement
"|If you want, you can write a letter.  I can give you the address. Yes.  An angry--|",The dialogical act shown in the text is: **Command**,Command
|A letter? I'll make a personal phone call.|,Command
"|Or you can make a phone call.  But I think a letter might be a little more-- in my impression, letters have more...|",The dialogical act shown in the text is: **Statement Opinion**,Statement Opinion
"|I'm sorry, Joy.|",Apology
|It's okay.|,Acknowledge
|Is there anything I can get you?  Do you want me to take care of anything for you or...?|,Question
"|No, no, no.|",Disagreement
|...pick up anything?|,Command
|No.|,Disagreement
|You know you are welcome to stay at my house if you want to just check out for a couple days and hang out.|,**Offer**,Offer
|That's sweet.|,Opinion
|Thank you.|,Acknowledge
|I went to see her headstone a week or two ago.|,Statement Non Opinion
"|I used to go to cemeteries a lot before she died.  I just, you know, I felt like they were urban oasis, you know, there is always this green in the city.|",Statement Opinion
|Hmm.|,Backchannel
|So I was like wandering around before.  It takes forever to find her headstone; I always lose it. You know.|,Statement Opinion
|So I was looking at this other one and there was like a piece of candy there and I thought that I would take the candy and put it on her headstone.  And-|,Statement Non Opinion
"|this woman came up and, you know, it was hers. It was her person that was there.|",Statement Non Opinion
|Oh.  She was there?|,Acknowledge
"|Yeah.  And she was like, that's pathetic, I hope you enjoy it.|",The dialogical act shown in the text is: **Statement Opinion**,Statement Opinion
"|And I, you know, I mean, I said I was sorry and I brought it back to her kind of and I like put it on the ground and she was like, no, it's fine.  She was like, I would rather have her back, honestly.|",The dialogical act shown in the text is: **Acknowledge**,Acknowledge
|Mmhmm.|,Backchannel
"|I don't know.  It just, like, I felt so bad because I shouldn't have done it.  I don't know.  Whatever.|",Apology
|Yeah.|,Acknowledge
|I don't know.|,Answer
|How long were you there for?|,Question
|At the cemetery?|,Question
|Mmhmm.|,Backchannel
|couple hours.|,"The dialogical act shown in the text ""couple hours"" is **Statement Non Opinion**.",Statement Non Opinion
"|I brought- I brought Chuck with me. He went to Redlands, yeah, for the day.  We ran through the sprinklers.|",Statement Non Opinion
|Oh really?|,Backchannel
|You ran through the sprinklers in the cemetery?|,Question
|It was hot.[LIPSMACK]|,Statement Non Opinion
|Is it a big cemetery?|,Question
|Yeah.  It's huge.  Redlands is an old city so they have lots and lots of stones.|,The dialogical act shown in the text is: **Statement Opinion**,Statement Opinion
"|Oh, so they're like really old too, really old ones?|",Question
|Yeah.|,"The dialogical act shown in the text ""Yeah."" is: "
|Yeah.|,
|Yeah.|,**Acknowledge**,Acknowledge
"|It's weird.  Whenever I go back to town, I think of her.  I mean, it's like ... I mean we grew up together and she died when we were twenty one.  And yeah.  She had cancer, she had two brain tumors.|",Statement Opinion
"|My best friend Heather.  She's got a- we have a- we built this like little--  There's a park, Prospect Park.  And there is like a garden section of it that we set up for her.|",Statement Non Opinion
|She used to have these poetry parties on Memorial Day.|,Statement Non Opinion
|Mmhmm.|,Backchannel
|Umm. Yeah.|,Backchannel
"|And the last time before she died, I remember she couldn't really stand, umm...|",The dialogical act shown in the text is: **Statement Non Opinion**,Statement Non Opinion
"|But I mean she could, but it was- so it was kind of sitting at her feet holding her up and she had these poems she had memorized.  And I remember looking up, she had curly red hair and there was this palm tree right behind her and it was like a crown growing right out of her head.  It was cool.|",Statement Opinion
|Mmhmm.|,Backchannel
"|Some, I guess.  She memorized this one, John Dunn, it's called, Death Be Not Proud. and-|",Statement Opinion
|So she wrote a lot of poetry?|,Question
"|There's another one, I can't remember.|",Statement Non Opinion
"|I remember, too, when we were--  she died at U.C.L.A.  She had brain surgery and there was not much hope to begin with, but I gave blood for her surgery, her mom and I before, so we dropped her off in the waiting room and then we were giving blood and came back.  And she, in her wheelchair, like can hardly do anything, reciting her poetry for these people like in the waiting room.  All she needs is a God damn audience.  You know?|",Statement Opinion
|Mmhmm.Mmhmm.Mmhmm.|,Backchannel
|Did you get the letter?|,Question
"|Yes.  There's a big envelope it says, you're in. I know.|",The dialogical act shown in the text is: **Acknowledge**,Acknowledge
|Yeah. That is so awesome.|,Agreement
|Oh my God. What are you going to do? [LAUGHTER]|,Question
|So I have to move back to the ghetto but...I know.|,The dialogical act shown in the text is **Statement Opinion**.,Statement Opinion
"|Oh-Yeah, I bet you're really excited. Oh.  That's what loans are for?  Right? Exactly.|",The dialogical act shown in the text is: **Backchannel**,Backchannel
"|I'm really excited.  Yeah. I don't know how I'm going to pay for anything, but... I also- Yeah.  Loans, too, yeah. I applied, though, for a bunch of grants and scholarships so I'm still waiting to hear on that.|",The dialogical act shown in the text is: **Statement Opinion**,Statement Opinion
"|Oh.  Good, good.  That's awesome. Are you going to stay around here?  Or are you going to like get a different neighborhood- you going to move to a different neighborhood?|",The dialogical act shown in the text is: **Question**.,Question
"|Oh- I know, I know, I know, I know.|",Acknowledge
"|I don't know.  I spend so much time commuting as it is, I'd rather.|",Statement Opinion
|This is so- I am so happy that you're going to stay.  You're not going to...We should totally throw a party.|,Statement Opinion
|I know. We should throw a party.|,The dialogical act shown in the text is **Agreement**.,Agreement
"|At Arapaho we could afford that. [GARBAGE]. Yeah.  So what are you doing this summer, though?  You're staying around, too, yeah?|",The dialogical act shown in the text is: **Question**,Question
|A rapper party ho. Yeah. Okay.|,The dialogical act shown in the text is: **Backchannel**,Backchannel
"|I am just- Yeah.  I'm sticking around, I'm just doing my thing.  I'm living here.  I'm so glad you're going to stay, I'm so glad you're going to be here. Yeah. Woo.|",The dialogical act shown in the text is: **Statement Opinion**,Statement Opinion
|It's a relief too. I mean I was thinking I was going to have to pack up all of my stuff but yeah. Hooray for U.S.C.|,Statement Opinion
|Yeah.  Big time.|,Agreement
|Mmhmm. Mmhmm. Yay. So what major?  What are you doing?|,The dialogical act shown in the text is: **Question**,Question
"|Umm. It's...It's uhh...It's Critical Studies. It's a really prestigious program, so they say.|",The dialogical act shown in the text is: **Statement Opinion**,Statement Opinion
"|Oh, okay.|","The dialogical act shown in the text ""Oh, okay."" is **Acknowledge**.",Acknowledge
|Ooh. Fancy.|,Backchannel
|Yeah.  I'm not sure.|,"The dialogical act shown in the text ""Yeah. I'm not sure."" is **Disagreement**.",Disagreement
|Is this a Masters or a P.h.D.?  Or can you...? Nice|,Question
|Umm...P.h.D. [LAUGHTER]|,Backchannel
"|That's good.  Don't you have to like teach a class, too, when you do that?|",The dialogical act shown in the text is: **Question**,Question
"|Um, yeah, yeah.  I'm a TA for two sessions. Mmhmm.|",The dialogical act shown in the text is: **Backchannel**,Backchannel
"|Teacher. Mrs. Nash, I have a question.|",Question
|So I get to mold young minds. Mrs.?  That's my mother.|,The dialogical act shown in the text is: **Question**,Question
|You have to get married.  Well you are married to Chuck.  You're Mrs. Nash.  Not to be confused with Mrs. Dash which is the popular seasoning.|,Command
"|I would be like- Oh. Right, right, right.|",Backchannel
"|Mrs. Nash.  That's so awesome, though.|",Opinion
"|Yeah. Yeah I'm excited. Hooray.  And then I'll be a millionaire once I graduate, you understand? Because that's the way it works.|",The dialogical act shown in the text is: **Statement Opinion**,Statement Opinion
|Yay...School's fun.|,Statement Opinion
"|Of course, right.  That's where the real money is, being a student.|",Agreement
|Yeah.  Totally. [LAUGHTER]|,Agreement
|That's how you get the big bucks.  Are you messing with the chair? Don't ruin it.|,The dialogical acts shown in the text are:  
|That's how you get the big bucks.  Are you messing with the chair? Don't ruin it.|,
|That's how you get the big bucks.  Are you messing with the chair? Don't ruin it.|,"1. ""That's how you get the big bucks."" – **Statement Opinion**  ",Statement Opinion
|That's how you get the big bucks.  Are you messing with the chair? Don't ruin it.|,"2. ""Are you messing with the chair?"" – **Question**  ",Question
|That's how you get the big bucks.  Are you messing with the chair? Don't ruin it.|,"3. ""Don't ruin it."" – **Command**  ",Command
|That's how you get the big bucks.  Are you messing with the chair? Don't ruin it.|,
|That's how you get the big bucks.  Are you messing with the chair? Don't ruin it.|,"(Since you asked for one word, the most prominent is **Command**, but the text contains multiple acts.)",Command
"|I know. I made such a mess of it, the entire time.  The last three things I've done, I've ruined everything, I think. Mm-hmm.  Yeah.|",The dialogical act shown in the text is: **Apology**,Apology
|What's he going to say?|,Question
|Maybe we should tell him before he sees it.|,Statement Opinion
|He saw it.|,Statement Non Opinion
|How could he see it?  I was the first one up; he was still in bed.|,Question
|He was out here when it broke.|,Statement Non Opinion
|When?|,Question
|Four o clock this morning.  I heard a crack and I woke up and looked out.  He was standing right over there when it cracked.|,Statement Non Opinion
|What was he doing out here at four o clock in the morning?|,Question
|I don't know.|,Acknowledge
"|He's dreaming of him again, walking around.|",Statement Non Opinion
|I guess he is.|,Statement Opinion
|It's getting to be just like after he died.  What's the meaning of that?|,Question
"|I don't know the meaning of it.  But I know one thing, Mom, you've made a terrible mistake with father.|",Disagreement
|What?|,Question
"|Being dishonest with him, you know.  This kind of thing always pays off and it's paying off.|",Statement Opinion
|What do you mean dishonest?|,Question
|You know Larry is not coming back and I know it.  Why do we allow him to go on thinking that we believe with him?|,The dialogical act shown in the text is **Question**.,Question
|What do you want to do?  Argue with him?|,Question
|I don't want to argue but it's time he realized that nobody believes Larry is alive.|,Disagreement
"|You know?  Why shouldn't he walk the nights thinking of him, dreaming of him?   Do we contradict him?  Do we say, we don't have any hope anymore?  That we haven't had any hope for years now?|",Question
|You can't say that to him.|,Disagreement
|We've got to say it to him.|,Command
|Where's the proof?  Do you have any proof?|,Question
"|For God's sake, three years?  Nobody comes back after three years; that's insane.|",Disagreement
